ID	dataset	subset	qvalue	Count	geneID	GeneRatio	BgRatio	pvalue	gs_subcat	gs_exact_source	modality
GOBP_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	NYGC_FTLD_FrontalCortex	positive	0.00251594919734255	59	PTTG1IP/WWOX/HIPK1/NUPR1/PERP/TP53BP2/MUC1/BCL2/ZNF385A/CRADD/CASP6/KAT6A/PMAIP1/MSX1/IFI16/RPL11/DYRK3/DDIT4/SIRT1/SP100/TMEM109/CD74/EDA2R/PYCARD/BAX/CD44/PPM1D/SNAI2/ELL3/AEN/HIPK2/HIPK4/TP53/HEXIM1/POU4F1/RPS20/RPS7/HIC1/CHEK2/RPL37/RPS27L/MYO6/TP63/RPS15/NOP53/BCL3/TP73/AKT1/RFFL/RPL26/EP300/TOPORS/SOX4/RPL5/E2F7/RPL23/YJU2/KMT5A/BATF	59/5345	165/22688	0.000268274817280621	GO:BP	GO:0072331	RNAseq
GOBP_NEGATIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY	NYGC_FTLD_FrontalCortex	positive	0.0025202618190791	31	PPARA/LTBP1/TGFB1I1/TGFBR3/PRDM16/BAMBI/CAV1/SLC2A10/SMURF2/EMILIN1/IL17RD/CHST11/SIRT1/CAV2/CD109/ASPN/WFIKKN2/TP53/SNX6/NRROS/BCL9L/VASN/SPRY1/ONECUT1/HTRA1/DNM2/DAND5/TGFB3/PBLD/HTRA3/SKI	31/5345	73/22688	0.000269103811718043	GO:BP	GO:0030512	RNAseq
GOBP_ENSHEATHMENT_OF_NEURONS	NYGC_FTLD_FrontalCortex	positive	0.00256197047150285	51	PARD3/ID4/KCNJ10/ILK/LPIN1/DAG1/PLEC/CLU/RXRG/CXCR4/ERBB2/ABCD1/CST7/POU3F2/ITGB4/PRX/ORMDL3/JAM2/ARHGEF10/SBF2/RARG/ZNF24/ADGRG6/QKI/HGF/TNFRSF1B/CYFIP1/CD9/DHH/TLR2/NTRK2/CLDN5/ITGAX/SERINC5/CMTM8/PTPRZ1/WASF3/ACSBG1/NAB1/CTNNB1/AKT1/SOX10/PMP22/NKX6-2/CTSC/TMEM98/MARVELD1/PTN/LGI4/MALL/SKI	51/5345	138/22688	0.000274433283317948	GO:BP	GO:0007272	RNAseq
GOBP_TYPE_I_INTERFERON_PRODUCTION	NYGC_FTLD_FrontalCortex	positive	0.00256197047150285	37	RNF135/ZBTB20/POLA1/TLR4/TRIM56/IRAK1/G3BP1/TRIM38/MAVS/CGAS/SYK/MYD88/LILRA4/TLR7/PYCARD/TRIM21/TLR8/IFIH1/NMI/IRF8/SETD2/PLCG2/IRF5/TLR2/HAVCR2/TLR3/IRF1/TREX1/LILRB1/CD14/RIPK2/NLRC3/CHUK/UFD1/IRF3/BANF1/STING1	37/5345	92/22688	0.000274492963521523	GO:BP	GO:0032606	RNAseq
GOBP_LYMPHOCYTE_COSTIMULATION	NYGC_FTLD_FrontalCortex	positive	0.00256197047150285	22	YES1/FYN/CAV1/CD81/EFNB1/TNFSF14/CSK/LGALS1/LCK/CARD11/MAP3K8/LYN/PTPN6/CD86/VAV1/CD3E/CD160/LILRB4/KLRK1/LILRB2/AKT1/CD320	22/5345	46/22688	0.000275058300621493	GO:BP	GO:0031294	RNAseq
GOBP_T_CELL_APOPTOTIC_PROCESS	NYGC_FTLD_FrontalCortex	positive	0.00256197047150285	22	BCL2L11/DFFA/GIMAP8/GLI3/GPAM/RPS6/RIPK1/BAX/TSC22D3/CCL5/TP53/LGALS9/LGALS3/DOCK8/IL7R/BCL10/FADD/PTCRA/RIPK3/AKT1/EFNA1/KDELR1	22/5345	46/22688	0.000275058300621493	GO:BP	GO:0070231	RNAseq
GOBP_NEGATIVE_REGULATION_OF_NEURON_DIFFERENTIATION	NYGC_FTLD_FrontalCortex	positive	0.00257514370786642	30	ISL1/REST/ID4/PAX6/GDF11/ASCL1/IRX3/CTDSP1/BMP7/SOX9/RHOA/GLI3/NOTCH1/SOX2/ZHX2/NOTCH3/B2M/GPR37L1/HES1/JAG1/MED1/NKX2-2/DLL1/DTX1/NR2E1/CNTF/SPAG9/TP73/MIB1/CDK5RAP2	30/5345	70/22688	0.000276849785306083	GO:BP	GO:0045665	RNAseq
GOBP_MODIFIED_AMINO_ACID_TRANSPORT	NYGC_FTLD_FrontalCortex	positive	0.0026034980086373	17	GJA1/SLC25A20/ABCC4/CTNS/SLC7A11/SLC6A13/SLC16A12/SLC38A2/SLC46A1/FOLR2/MGST1/SLC6A20/FOLR3/SLC19A1/PDPN/FOLR1/PDZK1	17/5345	32/22688	0.000280660778236078	GO:BP	GO:0072337	RNAseq
GOBP_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION	NYGC_FTLD_FrontalCortex	positive	0.0026034980086373	17	C1QTNF1/PRKG1/MMRN1/IL6ST/RDX/ZNF703/SYK/CEACAM1/LYN/CD9/CCL5/EMILIN2/PLAUR/PDPN/PRKCA/JAK1/F11R	17/5345	32/22688	0.000280660778236078	GO:BP	GO:0034110	RNAseq
GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION	NYGC_FTLD_FrontalCortex	positive	0.00268402473489479	58	NACC2/ZFP36L1/FOXN3/KANK2/FAM107A/WEE1/ACVR1/MUC1/CTDSP1/BRD7/BCL2/CRADD/CTDSPL/GIGYF2/CTDSP2/SLFN11/FOXO4/DUSP1/ZFP36L2/CDKN2B/RBL2/TRIM39/UIMC1/RBL1/CCNG1/CHMP4C/RGCC/CDK2AP2/CDK2/MAD2L2/AVEN/PRMT2/TP53/ZFYVE19/PKD2/CHEK2/SYF2/CCND1/RPS27L/BLM/CDC73/KLF4/CCL2/USP47/TREX1/BTN2A2/TPR/TPRA1/NOP53/FBXO5/BRCA1/GPNMB/RPL26/CDK5RAP2/PLK5/RB1/CRLF3/E2F7	58/5345	162/22688	0.000289734800822785	GO:BP	GO:1901991	RNAseq
GOBP_MACROPHAGE_MIGRATION	NYGC_FTLD_FrontalCortex	positive	0.00268716946208349	24	RARRES2/CSF1/CD81/EMILIN1/C3AR1/MTUS1/MMP14/CMKLR1/THBS1/TREM2/SLAMF8/CKLF/CSF1R/CYP19A1/CD9/CCL5/LGALS3/CCR2/EDNRB/C5AR1/CCL2/C5/MMP28/MSTN	24/5345	52/22688	0.000290861443240165	GO:BP	GO:1905517	RNAseq
GOBP_REGULATION_OF_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY	NYGC_FTLD_FrontalCortex	positive	0.00268716946208349	24	HIPK1/CARD8/SPHK1/GSTP1/F2RL1/CASP4/TNFRSF1A/PPP2CB/CASP8/SYK/SPPL2A/CASP1/PYCARD/TNFAIP3/RIPK1/IKBKB/GPS2/LAPTM5/SHARPIN/OTULIN/BIRC7/CARD16/H2BC11/RFFL	24/5345	52/22688	0.000290861443240165	GO:BP	GO:0010803	RNAseq
GOBP_NEGATIVE_REGULATION_OF_T_CELL_PROLIFERATION	NYGC_FTLD_FrontalCortex	positive	0.00270023578226106	27	FOXJ1/SPN/ZBTB7B/PAWR/PDE5A/TWSG1/VSIR/ERBB2/VSIG4/SCRIB/CEBPB/LRRC32/DLG5/SDC4/LGALS9/PTPN6/CD86/CR1/HAVCR2/BTN2A2/LILRB1/PELI1/GPNMB/LILRB4/LILRB2/HLA-DRB1/CBLB	27/5345	61/22688	0.000292671254229035	GO:BP	GO:0042130	RNAseq
GOBP_REGULATION_OF_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING	NYGC_FTLD_FrontalCortex	positive	0.0027133188014985	26	ILK/KANK1/S100A10/RREB1/FBLN1/DOCK1/FERMT2/CRK/FLNA/DAB2/PREX1/CIB1/LIMS1/ABL1/TRIOBP/CRKL/CORO1C/CARMIL1/CASS4/DOCK5/PDPN/ST6GAL1/DNM2/LIMS2/NEDD9/P4HB	26/5345	58/22688	0.00029448670525977	GO:BP	GO:1900024	RNAseq
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	NYGC_FTLD_FrontalCortex	positive	0.00272571624870863	47	CD40/TGFB1/CD81/ZBTB1/F2RL1/MAVS/TREM2/B2M/NECTIN2/PTAFR/SPI1/HLA-DRA/STAT5B/IL1R1/HLA-E/AZGP1/ITGAM/SASH3/MAD2L2/TYROBP/ITGB2/IL18/PTPRC/HLA-A/SHLD2/TNFSF13/LAMP1/MR1/C3/HLA-B/SCIMP/PLCG2/GATA3/SH2D1A/IL18R1/CLEC7A/VAV1/FADD/KLRC4/CLCF1/SLAMF6/CD160/KLRK1/HLA-DRB1/CD55/RAET1G/HLA-F	47/5345	125/22688	0.000296231480683736	GO:BP	GO:0002705	RNAseq
GOBP_NEGATIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY	NYGC_FTLD_FrontalCortex	positive	0.00291308113041493	49	ISL1/GLI1/WWTR1/ZNRF3/FOXO1/SOX13/LRP4/TBX18/HDAC1/CAV1/MCC/SOX9/FZD1/DRAXIN/NKD1/LATS2/GLI3/NOTCH1/FRZB/SOX2/STK3/G3BP1/RBMS3/DKKL1/SHISA3/DAB2/AMFR/MAD2L2/LIMD1/TLE1/FZD6/SNAI2/GPC3/CBY1/NOG/SFRP2/SOX17/NOTUM/SFRP4/INVS/AXIN2/PFDN5/APOE/FUZ/CTNNB1/SOX10/KREMEN1/TCF7L2/FERMT1	49/5345	132/22688	0.000317052039500776	GO:BP	GO:0090090	RNAseq
GOBP_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	NYGC_FTLD_FrontalCortex	positive	0.00291308113041493	46	PPARA/LTBP1/TGFB1I1/TGFBR3/ACVR1/RBPMS2/PRDM16/BAMBI/CAV1/SLC2A10/SMURF2/EMILIN1/FZD1/IL17RD/TOB1/NOTCH1/CHST11/TWSG1/LRP1/SIRT1/SPART/CAV2/TNFAIP6/CD109/ASPN/IGSF1/HIPK2/WFIKKN2/TP53/NOG/ABL1/SFRP2/SNX6/NRROS/BCL9L/VASN/FSTL3/SPRY1/ONECUT1/HTRA1/DNM2/DAND5/TGFB3/PBLD/HTRA3/SKI	46/5345	122/22688	0.000317447693952709	GO:BP	GO:0090101	RNAseq
GOBP_NEURAL_PRECURSOR_CELL_PROLIFERATION	NYGC_FTLD_FrontalCortex	positive	0.00307382972425283	51	GLI1/SMO/ID4/APPL2/PAX6/FOXO1/ILK/NES/ASCL1/EMX2/DOCK7/RHOA/TEAD3/GLI3/NOTCH1/GNAI2/FZD9/PLXNB2/POU3F2/LEF1/CTNNA1/GPR37L1/DISC1/FGF2/SOX5/LYN/RYK/FZD6/POU3F3/OTP/ELL3/TP53/NR2E1/RPGRIP1/BTG2/ADGRG1/PTPRZ1/CEP120/FGFR2/VEGFC/SMARCD3/CTNNB1/LHX5/LHX1/SOX10/RASSF10/NDE1/GATA2/PTN/LIMS2/DLL4	51/5345	139/22688	0.000335415200021576	GO:BP	GO:0061351	RNAseq
GOMF_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY	NYGC_FTLD_FrontalCortex	positive	0.00308277604067005	75	PSD2/ARHGEF6/SWAP70/ARHGEF40/ARHGEF26/BCAR3/RIN2/GNA13/FBXO8/FGD4/RHOD/PLCE1/DOCK7/RGL2/ARHGEF5/SOS2/DOCK1/PSD4/PREX2/NET1/RIN3/DENND2A/TBXA2R/SPATA13/FGD6/DENND2B/RAB3IL1/PREX1/DENND5A/EEF1D/ARHGEF10/RCC1L/DENND4C/RPGR/RCBTB2/PLEKHG2/RASGRP4/RGL3/SBF2/LAMTOR1/RAPGEF3/ARHGEF10L/PLEKHG1/ARHGEF19/DOCK2/DENND2D/LAMTOR4/RAP1A/DOCK6/FGD3/DOCK8/VAV1/CYTH4/ARHGEF37/CYSLTR2/ARHGEF17/TAGAP/DOCK5/DEF6/RCC1/FGD5/DOCK11/VAV2/ECT2L/RANGRF/PLEKHG4/DENND11/AKAP13/SOS1/PLEKHG4B/ARHGEF16/RHOU/ARHGEF12/RASGRP3/DENND2C	75/5345	222/22688	0.000337024820091461	GO:MF	GO:0005085	RNAseq
GOBP_PROTEIN_HYDROXYLATION	NYGC_FTLD_FrontalCortex	positive	0.00308277604067005	15	FKBP10/CRTAP/EGLN1/PLOD1/PLOD2/PLOD3/P3H4/P4HA1/P4HA3/ASPH/EGLN3/PRDX4/JMJD6/P3H2/P4HB	15/5345	27/22688	0.000337294483080713	GO:BP	GO:0018126	RNAseq
GOMF_SMAD_BINDING	NYGC_FTLD_FrontalCortex	positive	0.00315866347427197	32	TGFB1I1/TGFBR3/PAX6/BMPR1A/ACVR1/SMAD5/RANBP3L/TGFBR2/SMAD4/TCF12/SMAD9/SAV1/SMURF2/MYOCD/TOB1/BMPR1B/FERMT2/RGCC/DAB2/COL1A2/HIPK2/COL3A1/SMAD1/TGFBR1/AXIN2/FOS/PARP1/ZMIZ1/CTNNB1/ACVRL1/SKI/RANBP3	32/5345	77/22688	0.000346060170338832	GO:MF	GO:0046332	RNAseq
GOBP_REGULATION_OF_MACROPHAGE_MIGRATION	NYGC_FTLD_FrontalCortex	positive	0.00316214281521973	19	RARRES2/CSF1/CD81/EMILIN1/C3AR1/MTUS1/MMP14/CMKLR1/THBS1/TREM2/SLAMF8/CSF1R/CYP19A1/CD9/CCL5/C5AR1/C5/MMP28/MSTN	19/5345	38/22688	0.000347830834338346	GO:BP	GO:1905521	RNAseq
GOBP_REGULATION_OF_NECROTIC_CELL_DEATH	NYGC_FTLD_FrontalCortex	positive	0.00316214281521973	19	HEBP2/NUPR1/TSPO/CAV1/CASP6/FZD9/CFLAR/SLC6A13/CASP8/RIPK1/MT3/YBX3/TP53/FADD/MT-CO2/RIPK3/PELI1/BIRC3/PPIF	19/5345	38/22688	0.000347830834338346	GO:BP	GO:0010939	RNAseq
GOBP_RESPONSE_TO_TUMOR_CELL	NYGC_FTLD_FrontalCortex	positive	0.00316214281521973	19	NOTCH2/DLEC1/NOTCH1/TXNIP/RBMS3/NECTIN2/SPI1/CEACAM1/HLA-A/MR1/ABI3/LAPTM5/HAVCR2/KLF4/CD160/MICA/HLA-DRB1/PRF1/PLK5	19/5345	38/22688	0.000347830834338346	GO:BP	GO:0002347	RNAseq
GOBP_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE	NYGC_FTLD_FrontalCortex	positive	0.00323048695132941	78	ANGPT1/SWAP70/CD40/GPRC5B/TGFB1/TLR4/UNG/TRAF3IP2/CD81/HLA-DPB1/HFE/IRAK3/F2RL1/TMBIM6/TCF3/INAVA/MAVS/VAMP3/PKN1/SAMHD1/B2M/CYREN/CGAS/HLA-DPA1/SIRT1/TGFB2/HLA-DRA/CD74/IL1R1/HLA-E/SASH3/MAD2L2/BST2/IL18/HLA-DMA/PTPRC/HLA-A/SHLD2/TNFSF13/HLA-DOA/TRIL/TNFRSF1B/BCL6/SCIMP/LAPTM5/PLCG2/HLA-DMB/GATA3/GAPT/IL18R1/CLEC7A/CD86/NHEJ1/CR1/CCR2/TRIM6/FFAR2/BCL10/TLR3/HMOX1/APLF/FCGR2B/TREX1/LILRB1/MSH6/CLCF1/TREM1/CD160/MZB1/LILRB4/HLA-DRB1/CD55/RAET1G/TGFB3/IL4R/IGLV1-50/HLA-F/BATF	78/5345	233/22688	0.000357325938543288	GO:BP	GO:0002440	RNAseq
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_APOPTOTIC_PROCESS	NYGC_FTLD_FrontalCortex	positive	0.00323048695132941	11	AKR1C3/CD40/ANO6/GPER1/THBS1/RGCC/PLCG1/CD248/CCL2/CD160/ECSCR	11/5345	17/22688	0.000357714420050075	GO:BP	GO:2000353	RNAseq
GOBP_SPINAL_CORD_PATTERNING	NYGC_FTLD_FrontalCortex	positive	0.00323048695132941	11	SMO/GDF11/GLI2/ASCL1/GLI3/RFX4/TULP3/SUFU/NKX2-2/SOX1/DLL4	11/5345	17/22688	0.000357714420050075	GO:BP	GO:0021511	RNAseq
GOCC_FILOPODIUM_MEMBRANE	NYGC_FTLD_FrontalCortex	positive	0.00323048695132941	11	UTRN/VASP/ANTXR1/MYO10/SYNE2/FZD9/ITGAV/ARF6/PDPN/TBC1D10C/ITGB3	11/5345	17/22688	0.000357714420050075	GO:CC	GO:0031527	RNAseq
GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT_CONFERRING_COMPRESSION_RESISTANCE	NYGC_FTLD_FrontalCortex	positive	0.00323048695132941	11	VCAN/PRELP/BGN/DCN/FMOD/ASPN/HSPG2/PODN/OGN/LUM/ACAN	11/5345	17/22688	0.000357714420050075	GO:MF	GO:0030021	RNAseq
GOMF_ORGANIC_ACID_BINDING	NYGC_FTLD_FrontalCortex	positive	0.00325634737187473	50	SERPINA5/ID3/DDAH2/RXRA/ACACB/NR2F2/LRAT/PC/LCN12/EGLN1/ALOX5AP/PLOD1/CASTOR1/PLOD2/MTHFS/TH/SLC1A3/SLC46A1/GLUL/HBG2/S100A9/FOLR2/IGF2R/NAGS/PLOD3/SCP2/GLUD1/CRABP1/FOLR3/CEP104/S100A8/OXER1/CPS1/P4HA1/SHMT1/DHFR/HBA2/HBB/P4HA3/SLC19A1/SESN3/EGLN3/DHFRP1/PCCA/GPR143/GRIN3B/HBA1/FOLR1/P3H2/HBD	50/5345	136/22688	0.000361054920210255	GO:MF	GO:0043177	RNAseq
GOBP_REGULATION_OF_MAST_CELL_ACTIVATION	NYGC_FTLD_FrontalCortex	positive	0.0033464837130453	20	TSLP/VAMP8/NECTIN2/SYK/LYN/CD84/FER/RAC2/FGR/PLSCR1/LGALS9/PTPN6/STXBP2/ADORA2B/HMOX1/FOXF1/GATA2/IL4R/MILR1/CD300A	20/5345	41/22688	0.000372029306397057	GO:BP	GO:0033003	RNAseq
GOBP_VENTRICULAR_SEPTUM_MORPHOGENESIS	NYGC_FTLD_FrontalCortex	positive	0.0033464837130453	20	TGFBR3/BMPR1A/ACVR1/TGFBR2/SMAD4/SAV1/APLNR/FZD1/FGFRL1/NOTCH1/HEYL/HEY2/TBX3/TGFB2/HES1/FZD2/NOG/TGFBR1/FGFR2/SOX4	20/5345	41/22688	0.000372029306397057	GO:BP	GO:0060412	RNAseq
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_ANTIGEN	NYGC_FTLD_FrontalCortex	positive	0.0033602677201269	13	HFE/B2M/HLA-DRA/CD74/HLA-E/AZGP1/HLA-A/HLA-B/ERAP2/HLA-DRB1/HLA-C/TAP1/HLA-F	13/5345	22/22688	0.000374546029643192	GO:BP	GO:0019883	RNAseq
GOBP_CHONDROCYTE_PROLIFERATION	NYGC_FTLD_FrontalCortex	positive	0.0033602677201269	13	PBXIP1/DDR2/LTF/MUSTN1/SOX9/CCN2/BMPR1B/MMP14/LEF1/COMP/FGFR3/SIX2/GOLGB1	13/5345	22/22688	0.000374546029643192	GO:BP	GO:0035988	RNAseq
GOBP_LYMPHOCYTE_MIGRATION	NYGC_FTLD_FrontalCortex	positive	0.00337691019716451	40	MSN/CD99/SPN/RHOA/PLEC/CXCL16/TMEM102/S1PR1/APOD/CRK/PADI2/TNFSF14/JAM2/HSD3B7/PYCARD/STK10/CKLF/CCL26/ITGAL/CCL5/CXCL12/CCL14/GATA3/CRKL/PIK3CG/DOCK8/CCR2/SLC8B1/CCL2/FADD/RIPK3/WNK1/KLRK1/ZAP70/AKT1/SELENOK/ADAM10/LRCH1/ITGB7/F11R	40/5345	103/22688	0.00037689566631628	GO:BP	GO:0072676	RNAseq
GOBP_POSITIVE_REGULATION_OF_MIRNA_TRANSCRIPTION	NYGC_FTLD_FrontalCortex	positive	0.00348711033858116	21	TEAD1/APLN/BMPR1A/TGFB1/SMAD4/STAT3/NGFR/RELA/ETS1/ATOH8/TGFB2/SPI1/FGF2/TP53/GATA3/SMAD1/KLF4/FOS/FOSL1/SREBF1/GATA2	21/5345	44/22688	0.00039021657165313	GO:BP	GO:1902895	RNAseq
GOMF_PHOSPHOTYROSINE_RESIDUE_BINDING	NYGC_FTLD_FrontalCortex	positive	0.00348711033858116	21	YES1/BCAR3/CRK/SYK/LCK/CBL/SH3BP2/PFN1/FGR/SHE/SAMSN1/PLCG2/ABL1/CRKL/PTPN6/VAV1/VAV2/ZAP70/CBLB/HCK/LDLRAP1	21/5345	44/22688	0.00039021657165313	GO:MF	GO:0001784	RNAseq
GOCC_LEADING_EDGE_MEMBRANE	NYGC_FTLD_FrontalCortex	positive	0.00349392135276338	61	EZR/EPS8/ITGB1/TLN1/MTSS2/PSD2/APPL2/PACSIN2/VASP/FAM107A/ANTXR1/EGFR/GPER1/EEF1A1/MYO1C/KANK1/SYNE2/WWC1/RHOA/ITGA8/PDE9A/PSD4/RAB34/LCP1/FERMT2/SPATA13/RPS3/ITGAV/ITGA5/DLC1/ARHGAP45/CIB1/CSPG4/PIEZO1/EPHA2/CD44/FGR/AIF1L/MACF1/SCIMP/PLCG2/TWF1/CORO1C/GABRG1/ADGRV1/BMX/PLEK/DOCK8/ATF4/PLCG1/MYO6/EPB41L5/HIP1R/FGD5/PDPN/ITGB3/DNM2/INPP5K/ADORA2A/FERMT1/PLEKHO1	61/5345	174/22688	0.000391490493851493	GO:CC	GO:0031256	RNAseq
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS	NYGC_FTLD_FrontalCortex	positive	0.00350783297611421	35	SWAP70/ANO6/RARRES2/CSF1/PGF/VEGFB/F2RL1/TMEM102/C3AR1/GPSM3/CMKLR1/THBS1/TNFSF14/SPI1/CD74/THBS4/RAC2/CCR1/CSF1R/CCL5/CXCL12/SERPINE1/LGALS9/EDN3/IL6R/CCR2/NCKAP1L/C5AR1/WNK1/VEGFC/ADAM10/CXCL8/MSTN/PTN/ZNF580	35/5345	87/22688	0.000393563067640812	GO:BP	GO:0002690	RNAseq
GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE	NYGC_FTLD_FrontalCortex	positive	0.0035113122719018	28	GPRC5B/TLR4/CD81/F2RL1/INAVA/MAVS/B2M/SIRT1/CD74/IL1R1/HLA-E/SASH3/IL18/HLA-A/SCIMP/LAPTM5/PLCG2/GATA3/IL18R1/CLEC7A/TRIM6/FFAR2/BCL10/LILRB1/CD160/CD55/RAET1G/HLA-F	28/5345	65/22688	0.000394467728479995	GO:BP	GO:0002720	RNAseq
GOBP_CELLULAR_KETONE_METABOLIC_PROCESS	NYGC_FTLD_FrontalCortex	positive	0.00354084883994702	65	PPARA/AKR1C3/REST/APPL2/ERLIN2/HSD17B10/AKR1C2/ACACB/CPT1A/CAV1/SULT1C4/MID1IP1/SOX9/ANXA1/ACADVL/AKR1C1/PLIN5/AKR7A2/ABCD1/SLC7A11/NR1H3/DKKL1/KDSR/RGN/SIRT1/CES1/DAB2/HSD17B1/STAT5B/CD74/BMP5/BMP6/RDH10/CEACAM1/CYP11A1/DHRS4/MFSD2A/PDK4/UBIAD1/CYP19A1/COQ8B/SLC7A7/AVPR1A/VKORC1/APOC1/CYP4F12/STARD3/KYNU/EDNRB/APOC2/COQ5/TREX1/HSD11B2/ACADL/ELOVL5/BRCA1/WNT4/H6PD/AKT1/SREBF1/HSD17B6/PDSS2/FGFR4/KYAT1/ERLIN1	65/5345	188/22688	0.000399260396878257	GO:BP	GO:0042180	RNAseq
GOBP_NEGATIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE	NYGC_FTLD_FrontalCortex	positive	0.00354084883994702	16	MUC1/BCL2/ZNF385A/CLU/TPT1/ACKR3/SIRT1/CD74/CD44/SNAI2/ELL3/CXCL12/SFRP2/BCL2L1/USP47/BID	16/5345	30/22688	0.000399341801791743	GO:BP	GO:1902230	RNAseq
GOBP_REGULATION_OF_MACROPHAGE_DERIVED_FOAM_CELL_DIFFERENTIATION	NYGC_FTLD_FrontalCortex	positive	0.00354084883994702	16	PPARA/NFKBIA/ABCA1/NFKB1/CSF1/AGTR1/NR1H3/AGT/PRKCH/ITGAV/MSR1/IL18/PLA2G5/ITGB3/ALOX15B/PF4	16/5345	30/22688	0.000399341801791743	GO:BP	GO:0010743	RNAseq
GOCC_FILOPODIUM	NYGC_FTLD_FrontalCortex	positive	0.00355008086903475	39	EZR/ENAH/ITGB1/UTRN/MSN/VASP/ANTXR1/DNALI1/MYO10/FAT1/FGD4/INPPL1/CD302/SYNE2/DAG1/MTM1/FZD9/ACTA2/LCP1/RDX/SPATA13/ITGAV/DYNC2I2/IQGAP2/B4GALT1/CIB1/VCAM1/RAPGEF3/CYFIP1/SCIMP/ARF6/TWF1/MYO6/DEF6/ACTG2/PDPN/TBC1D10C/ITGB3/MYO3A	39/5345	100/22688	0.000400902980654409	GO:CC	GO:0030175	RNAseq
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS	NYGC_FTLD_FrontalCortex	positive	0.00356467729522353	27	AXL/TLR4/CSF1/LSM14A/TSLP/TRIM56/CXCR4/CASP4/MAVS/TREM2/CD74/IL1R1/CASP1/RIPK1/MED1/IFIH1/LAPTM5/TLR2/PARP9/TRIM6/FADD/IKBKE/RIPK2/IRF3/STING1/PARP14/NLRC5	27/5345	62/22688	0.000403073439456821	GO:BP	GO:0060760	RNAseq
GOBP_ANIMAL_ORGAN_REGENERATION	NYGC_FTLD_FrontalCortex	positive	0.00359771222908741	26	GLI1/TGFBR3/AXL/TGFBR2/CPT1A/PGF/LPIN1/PTCH1/GLI3/NOTCH1/LCP1/RGN/ANXA3/MED1/CEBPB/PCNA/HGF/IGF2R/CXCL12/CCND1/UCP2/HMOX1/ANGPT2/RPS15/CLDN1/CCNA2	26/5345	59/22688	0.00040948843038044	GO:BP	GO:0031100	RNAseq
GOBP_POLYOL_BIOSYNTHETIC_PROCESS	NYGC_FTLD_FrontalCortex	positive	0.00359771222908741	26	ITPKB/ADCYAP1R1/ISYNA1/GPER1/PTH1R/SPHK1/IMPA2/SPR/PTAFR/FGF2/CYP27A1/PCBD1/SPTSSA/SPTLC3/PCK2/PLCG2/P2RY1/PLEK/QDPR/IP6K3/DHFR/PCBD2/PCK1/DHFRP1/LHCGR/GCH1	26/5345	59/22688	0.00040948843038044	GO:BP	GO:0046173	RNAseq
GOBP_POSITIVE_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY	NYGC_FTLD_FrontalCortex	positive	0.00359771222908741	26	SWAP70/RHOC/S100A10/SORBS3/RHOA/CCN2/ARHGEF5/FERMT2/PXN/RGCC/ARHGEF10/ID1/PFN1/RAPGEF3/SDC4/SERPINF2/ARHGEF10L/ABL1/GPR65/PLEK/FHOD1/TGFBR1/LPAR1/CARMIL1/WNT4/TGFB3	26/5345	59/22688	0.00040948843038044	GO:BP	GO:0032233	RNAseq
GOBP_REGULATION_OF_LYMPHOCYTE_MIGRATION	NYGC_FTLD_FrontalCortex	positive	0.00359771222908741	26	MSN/SPN/RHOA/TMEM102/APOD/CRK/PADI2/TNFSF14/JAM2/PYCARD/STK10/CCL5/CXCL12/CRKL/DOCK8/CCR2/SLC8B1/CCL2/FADD/RIPK3/WNK1/KLRK1/AKT1/SELENOK/ADAM10/LRCH1	26/5345	59/22688	0.00040948843038044	GO:BP	GO:2000401	RNAseq
